LineId,Day,Month,Date,Time,Year,Level,Component,Line,Content,EventId,EventTemplate,ParameterList
12311,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],using,only locally-known addresses for domain localhost,0ba36a6f,only locally-known addresses for domain <*>,['localhost']
12312,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],using,only locally-known addresses for domain local,0ba36a6f,only locally-known addresses for domain <*>,['local']
12313,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],using,only locally-known addresses for domain invalid,0ba36a6f,only locally-known addresses for domain <*>,['invalid']
12314,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],using,only locally-known addresses for domain bind,0ba36a6f,only locally-known addresses for domain <*>,['bind']
12315,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],using,only locally-known addresses for domain lan,0ba36a6f,only locally-known addresses for domain <*>,['lan']
12316,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],using,nameserver 116.97.90.124#53,092d69a5,nameserver <*>#<*>,['116.97.90.124#53']
12317,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],using,nameserver 203.113.188.6#53,092d69a5,nameserver <*>#<*>,['203.113.188.6#53']
12318,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],read,/etc/hosts - 4 addresses,99e4c517,/etc/hosts - <*> addresses,['4']
12319,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],read,/tmp/hosts/odhcpd - 0 addresses,809d9f7a,/tmp/hosts/odhcpd - <*> addresses,['0']
12320,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq[24192],read,/tmp/hosts/dhcp.cfg01411c - 1 addresses,16c94763,<*> - <*> addresses,"['/tmp/hosts/dhcp.cfg01411c', '1']"
12321,Sun,Aug,3,08:19:42,2025,daemon.info,dnsmasq-dhcp[24192],read,/etc/ethers - 0 addresses,16c94763,<*> - <*> addresses,"['/etc/ethers', '0']"
12322,Sun,Aug,3,08:19:42,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12323,Sun,Aug,3,08:19:42,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12324,Sun,Aug,3,08:20:35,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12325,Sun,Aug,3,08:20:35,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12326,Sun,Aug,3,08:20:35,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12327,Sun,Aug,3,08:20:35,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12328,Sun,Aug,3,08:20:35,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12329,Sun,Aug,3,08:20:35,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12330,Sun,Aug,3,08:20:47,2025,daemon.info,dnsmasq-dhcp[24192],DHCPDISCOVER(br-lan),c6:53:cf:6f:e3:71,5f800b94,c6:<*>:cf:6f:e3:<*>,"['53', '71']"
12331,Sun,Aug,3,08:20:47,2025,daemon.info,dnsmasq-dhcp[24192],DHCPOFFER(br-lan),192.168.13.19 c6:53:cf:6f:e3:71,02c511fd,<*> c6:<*>:cf:6f:e3:<*>,"['192.168.13.19', '53', '71']"
12332,Sun,Aug,3,08:20:47,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.19 c6:53:cf:6f:e3:71,02c511fd,<*> c6:<*>:cf:6f:e3:<*>,"['192.168.13.19', '53', '71']"
12333,Sun,Aug,3,08:20:47,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.19 c6:53:cf:6f:e3:71 OPPO-A77s,7c5f7a8a,<*> c6:<*>:cf:6f:e3:<*> OPPO-A77s,"['192.168.13.19', '53', '71']"
12334,Sun,Aug,3,08:20:47,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12335,Sun,Aug,3,08:20:47,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12336,Sun,Aug,3,08:20:50,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12337,Sun,Aug,3,08:20:50,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12338,Sun,Aug,3,08:20:50,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12339,Sun,Aug,3,08:20:50,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12340,Sun,Aug,3,08:20:50,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12341,Sun,Aug,3,08:20:50,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12342,Sun,Aug,3,08:21:56,2025,daemon.info,dnsmasq-dhcp[24192],DHCPDISCOVER(br-lan),1a:77:44:da:70:67,57754669,1a:<*>:<*>:da:<*>:<*>,"['77:44', '70:67']"
12343,Sun,Aug,3,08:21:56,2025,daemon.info,dnsmasq-dhcp[24192],DHCPOFFER(br-lan),192.168.13.96 1a:77:44:da:70:67,c8b380dc,<*> 1a:<*>:<*>:da:<*>:<*>,"['192.168.13.96', '77:44', '70:67']"
12344,Sun,Aug,3,08:21:57,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.96 1a:77:44:da:70:67,c8b380dc,<*> 1a:<*>:<*>:da:<*>:<*>,"['192.168.13.96', '77:44', '70:67']"
12345,Sun,Aug,3,08:21:57,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.96 1a:77:44:da:70:67 Galaxy-S20,7d009252,<*> 1a:<*>:<*>:da:<*>:<*> Galaxy-S<*>,"['192.168.13.96', '77:44', '70:67', '20']"
12346,Sun,Aug,3,08:21:57,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12347,Sun,Aug,3,08:21:57,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12348,Sun,Aug,3,08:25:29,2025,daemon.info,obuspa[9898],DM_PRIV_GetNodeFromPath:,Path is invalid: Device.Ethernet.Interface.1.MACAddress,4a571aa4,Path is invalid: Device.Ethernet.Interface.<*>.MACAddress,['1']
12349,Sun,Aug,3,08:25:29,2025,daemon.info,obuspa[9898],CheckPathProperties:,Path (Device.Ethernet.Interface.1.MACAddress) does not exist in the schema,a329b4ba,Path (Device.Ethernet.Interface.<*>.MACAddress) does not exist in the schema,['1']
12350,Sun,Aug,3,08:26:57,2025,daemon.warn,dnsmasq[24192],nameserver,116.97.90.124 refused to do a recursive query,3122f54d,<*> refused to do a recursive query,['116.97.90.124']
12351,Sun,Aug,3,08:31:35,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.82 3e:2d:20:1d:cd:fc,44dc0e3d,<*> 3e:2d:<*>:1d:cd:fc,"['192.168.13.82', '20']"
12352,Sun,Aug,3,08:31:35,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.82 3e:2d:20:1d:cd:fc,44dc0e3d,<*> 3e:2d:<*>:1d:cd:fc,"['192.168.13.82', '20']"
12353,Sun,Aug,3,08:31:35,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12354,Sun,Aug,3,08:31:35,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12355,Sun,Aug,3,08:37:22,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12356,Sun,Aug,3,08:37:22,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12357,Sun,Aug,3,08:37:22,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12358,Sun,Aug,3,08:37:22,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12359,Sun,Aug,3,08:37:22,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12360,Sun,Aug,3,08:37:22,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12361,Sun,Aug,3,08:38:37,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12362,Sun,Aug,3,08:38:37,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12363,Sun,Aug,3,08:38:37,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12364,Sun,Aug,3,08:38:37,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12365,Sun,Aug,3,08:38:52,2025,daemon.info,dnsmasq-dhcp[24192],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12366,Sun,Aug,3,08:38:52,2025,daemon.info,dnsmasq-dhcp[24192],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12367,Sun,Aug,3,08:38:52,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12368,Sun,Aug,3,08:38:52,2025,daemon.warn,dnsmasq-dhcp[24192],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12369,Sun,Aug,3,08:40:28,2025,daemon.info,obuspa[9898],DM_PRIV_GetNodeFromPath:,Path is invalid: Device.Ethernet.Interface.1.MACAddress,4a571aa4,Path is invalid: Device.Ethernet.Interface.<*>.MACAddress,['1']
12370,Sun,Aug,3,08:40:28,2025,daemon.info,obuspa[9898],CheckPathProperties:,Path (Device.Ethernet.Interface.1.MACAddress) does not exist in the schema,a329b4ba,Path (Device.Ethernet.Interface.<*>.MACAddress) does not exist in the schema,['1']
12371,Sun,Aug,3,08:49:43,2025,daemon.err,udhcpc[3865],sending,renew to 192.168.1.1,4241470f,renew to <*>,['192.168.1.1']
12372,Sun,Aug,3,08:49:43,2025,daemon.notice,netifd,wan0,(3865): udhcpc: sending renew to 192.168.1.1,b61ad709,(<*>): udhcpc: sending renew to <*>,"['3865', '192.168.1.1']"
12373,Sun,Aug,3,08:49:43,2025,daemon.err,udhcpc[3865],lease,"of 192.168.1.12 obtained, lease time 3600",6902cd8e,"of <*> obtained, lease time <*>","['192.168.1.12', '3600']"
12374,Sun,Aug,3,08:49:43,2025,daemon.notice,netifd,wan0,"(3865): udhcpc: lease of 192.168.1.12 obtained, lease time 3600",1b437da8,"(<*>): udhcpc: lease of <*> obtained, lease time <*>","['3865', '192.168.1.12', '3600']"
12375,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[24192],exiting,on receipt of SIGTERM,4f92bd71,on receipt of SIGTERM,[]
12376,Sun,Aug,3,08:49:43,2025,user.notice,dnsmasq,DNS,"rebinding protection is active, will discard upstream RFC1918 responses!",08c41d1c,"rebinding protection is active, will discard upstream RFC1918 responses!",[]
12377,Sun,Aug,3,08:49:43,2025,user.notice,dnsmasq,Allowing,127.0.0.0/8 responses,d23f15ef,<*>/<*> responses,['127.0.0.0/8']
12378,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],Connected,to system UBus,49a3275f,to system UBus,[]
12379,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],"started,",version 2.85 cachesize 150,7907a6ac,version <*>.<*> cachesize <*>,"['2.85', '150']"
12380,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],compile,time options: IPv6 GNU-getopt no-DBus UBus no-i18n no-IDN DHCP no-DHCPv6 no-Lua TFTP no-conntrack no-ipset no-auth no-cryptohash no-DNSSEC no-ID loop-detect inotify dumpfile,032d79f1,time options: IPv6 GNU-getopt no-DBus UBus no-i18n no-IDN DHCP no-DHCPv6 no-Lua TFTP no-conntrack no-ipset no-auth no-cryptohash no-DNSSEC no-ID loop-detect inotify dumpfile,[]
12381,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],UBus,support enabled: connected to system bus,29ddc60e,support enabled: connected to system bus,[]
12382,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq-dhcp[30031],"DHCP,","IP range 192.168.13.2 -- 192.168.13.251, lease time 12h",6698555c,"IP range <*> -- <*>, lease time 12h","['192.168.13.2', '192.168.13.251']"
12383,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq-dhcp[30031],"DHCP,",sockets bound exclusively to interface br-lan,15115865,sockets bound exclusively to interface br-lan,[]
12384,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain test,0ba36a6f,only locally-known addresses for domain <*>,['test']
12385,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain onion,0ba36a6f,only locally-known addresses for domain <*>,['onion']
12386,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain localhost,0ba36a6f,only locally-known addresses for domain <*>,['localhost']
12387,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain local,0ba36a6f,only locally-known addresses for domain <*>,['local']
12388,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain invalid,0ba36a6f,only locally-known addresses for domain <*>,['invalid']
12389,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain bind,0ba36a6f,only locally-known addresses for domain <*>,['bind']
12390,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain lan,0ba36a6f,only locally-known addresses for domain <*>,['lan']
12391,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],reading,/tmp/resolv.conf.d/resolv.conf.auto,c9a1699f,/tmp/resolv.conf.d/resolv.conf.auto,[]
12392,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain test,0ba36a6f,only locally-known addresses for domain <*>,['test']
12393,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain onion,0ba36a6f,only locally-known addresses for domain <*>,['onion']
12394,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain localhost,0ba36a6f,only locally-known addresses for domain <*>,['localhost']
12395,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain local,0ba36a6f,only locally-known addresses for domain <*>,['local']
12396,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain invalid,0ba36a6f,only locally-known addresses for domain <*>,['invalid']
12397,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain bind,0ba36a6f,only locally-known addresses for domain <*>,['bind']
12398,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,only locally-known addresses for domain lan,0ba36a6f,only locally-known addresses for domain <*>,['lan']
12399,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,nameserver 116.97.90.124#53,092d69a5,nameserver <*>#<*>,['116.97.90.124#53']
12400,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],using,nameserver 203.113.188.6#53,092d69a5,nameserver <*>#<*>,['203.113.188.6#53']
12401,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],read,/etc/hosts - 4 addresses,99e4c517,/etc/hosts - <*> addresses,['4']
12402,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],read,/tmp/hosts/odhcpd - 0 addresses,809d9f7a,/tmp/hosts/odhcpd - <*> addresses,['0']
12403,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq[30031],read,/tmp/hosts/dhcp.cfg01411c - 1 addresses,16c94763,<*> - <*> addresses,"['/tmp/hosts/dhcp.cfg01411c', '1']"
12404,Sun,Aug,3,08:49:43,2025,daemon.info,dnsmasq-dhcp[30031],read,/etc/ethers - 0 addresses,16c94763,<*> - <*> addresses,"['/etc/ethers', '0']"
12405,Sun,Aug,3,08:49:43,2025,daemon.warn,dnsmasq-dhcp[30031],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12406,Sun,Aug,3,08:49:43,2025,daemon.warn,dnsmasq-dhcp[30031],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12407,Sun,Aug,3,08:49:54,2025,daemon.info,dnsmasq-dhcp[30031],DHCPREQUEST(br-lan),192.168.13.139 a8:43:a4:1a:8c:b9,9595e226,<*> a8:<*>:a4:1a:8c:b<*>,"['192.168.13.139', '43', '9']"
12408,Sun,Aug,3,08:49:54,2025,daemon.info,dnsmasq-dhcp[30031],DHCPACK(br-lan),192.168.13.139 a8:43:a4:1a:8c:b9 WIN-OO0O5MDB771,c64a21ad,<*> a8:<*>:a4:1a:8c:b9 WIN-OO0O5MDB<*>,"['192.168.13.139', '43', '771']"
12409,Sun,Aug,3,08:49:54,2025,daemon.warn,dnsmasq-dhcp[30031],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12410,Sun,Aug,3,08:49:54,2025,daemon.warn,dnsmasq-dhcp[30031],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12411,Sun,Aug,3,08:54:52,2025,daemon.info,dnsmasq-dhcp[30031],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12412,Sun,Aug,3,08:54:52,2025,daemon.info,dnsmasq-dhcp[30031],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12413,Sun,Aug,3,08:54:52,2025,daemon.warn,dnsmasq-dhcp[30031],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
12414,Sun,Aug,3,08:54:52,2025,daemon.warn,dnsmasq-dhcp[30031],not,giving name vthomeap6 to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6', '192.168.13.83', '192.168.13.1']"
12415,Sun,Aug,3,08:54:53,2025,daemon.info,dnsmasq-dhcp[30031],DHCPREQUEST(br-lan),192.168.13.75 a2:38:d5:b6:55:57,453251a9,<*> a2:<*>:d5:b6:<*>:<*>,"['192.168.13.75', '38', '55:57']"
12416,Sun,Aug,3,08:54:53,2025,daemon.info,dnsmasq-dhcp[30031],DHCPACK(br-lan),192.168.13.75 a2:38:d5:b6:55:57 Mac,f749ce53,<*> a2:<*>:d5:b6:<*>:<*> Mac,"['192.168.13.75', '38', '55:57']"
12417,Sun,Aug,3,08:54:53,2025,daemon.warn,dnsmasq-dhcp[30031],not,giving name vthomeap6.lan to the DHCP lease of 192.168.13.83 because the name exists in /tmp/hosts/dhcp.cfg01411c with address 192.168.13.1,1541e39a,giving name <*> to the DHCP lease of <*> because the name exists in /tmp/hosts/dhcp.cfg01411c with address <*>,"['vthomeap6.lan', '192.168.13.83', '192.168.13.1']"
