LineId,Day,Month,Date,Time,Year,Level,Component,Line,Content,EventId,EventTemplate,ParameterList
14299,Wed,Jul,30,15:42:06,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14300,Wed,Jul,30,15:42:11,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(f9b3) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(f9b3) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
14301,Wed,Jul,30,15:42:11,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14302,Wed,Jul,30,15:42:12,2025,daemon.alert,[wappd],[send_air_monitor_response_check][2145]:,send_air_monitor_response_check Monitor Result For Ind 0 reference 1,409a28b1,send_air_monitor_response_check Monitor Result For Ind <*> reference <*>,"['0', '1']"
14303,Wed,Jul,30,15:42:12,2025,daemon.err,[mapd],[ap_roam_algo_find_best_bss_map_cent_str][5690]:,"[CENT_STEER] cli (64) c4:3d:1a:58:09:e4 candidate bss 26:0b:2a:ff:e9:81: target score 2700, current Score 654, airmon rssi -72, estimated rate 4320, uplink rate 7205, hop count 0, target rssi 5, curr score TH 1661, curr rssi -82",f1184ac6,"<*> cli (<*>) <*> candidate bss <*> target score <*>, current Score <*>, airmon rssi <*>, estimated rate <*>, uplink rate <*>, hop count <*>, target rssi <*>, curr score TH <*>, curr rssi -<*>","['[CENT_STEER]', '64', 'c4:3d:1a:58:09:e4', '26:0b:2a:ff:e9:81:', '2700', '654', '-72', '4320', '7205', '0', '5', '1661', '82']"
14304,Wed,Jul,30,15:42:12,2025,daemon.crit,[mapd],[chan_mon_create_steer_req_mandate][2168]:,"[Steer] Build Steer Request to Agent bss(26:0b:2a:c1:ba:47), cli_mac(c4:3d:1a:58:09:e4), target_bssid(26:0b:2a:cf:e9:81), bss_cnt 1, operating class=128, channel=161",55e56737,"<*> Build Steer Request to Agent <*> <*> <*> bss_cnt <*>, operating class=<*>, channel=<*>","['[Steer]', 'bss(26:0b:2a:c1:ba:47),', 'cli_mac(c4:3d:1a:58:09:e4), target_bssid(26:0b:2a:cf:e9:81),', '1', '128', '161']"
14305,Wed,Jul,30,15:42:13,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(64) c4:3d:1a:58:09:e4 Trigger = BTM_SUCCESS,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '64', 'c4:3d:1a:58:09:e4', 'BTM_SUCCESS']"
14306,Wed,Jul,30,15:42:13,2025,daemon.err,[mapd],[topo_srv_update_assoc_client_info][9279]:,insert assoc_client (c4:3d:1a:58:09:e4) in bss(26:0b:2a:cf:e9:81),d5c1bbc9,insert assoc_client <*> in <*>,"['(c4:3d:1a:58:09:e4)', 'bss(26:0b:2a:cf:e9:81)']"
14307,Wed,Jul,30,15:42:13,2025,daemon.err,[mapd],[duplicate_sta_check_for_1905_device][6449]:,remove assoc_client(c4:3d:1a:58:09:e4) in dev(24:0b:2a:f1:ba:46),b3e00c7f,remove <*> in <*>,"['assoc_client(c4:3d:1a:58:09:e4)', 'dev(24:0b:2a:f1:ba:46)']"
14308,Wed,Jul,30,15:42:13,2025,daemon.crit,[mapd],[client_mon_handle_local_join][356]:,"Got local join for client c4:3d:1a:58:09:e4 at bss 26:0b:2a:cf:e9:81, that has not left me/remote BSS 26:0b:2a:c1:ba:47",104250db,Got local join for client <*> at bss <*> that has not left me/remote BSS <*>,"['c4:3d:1a:58:09:e4', '26:0b:2a:cf:e9:81,', '26:0b:2a:c1:ba:47']"
14309,Wed,Jul,30,15:42:13,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(64) c4:3d:1a:58:09:e4 Trigger = CLIENT_ASSOCIATED,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '64', 'c4:3d:1a:58:09:e4', 'CLIENT_ASSOCIATED']"
14310,Wed,Jul,30,15:42:13,2025,daemon.crit,[mapd],[steer_action_handle_steer_success][490]:,Client (64) c4:3d:1a:58:09:e4 has been steered NOL_MULTIAP success,b78a17b6,Client (<*>) <*> has been steered <*> <*>,"['64', 'c4:3d:1a:58:09:e4', 'NOL_MULTIAP success']"
14311,Wed,Jul,30,15:42:13,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1cfd) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1cfd) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
14312,Wed,Jul,30,15:42:13,2025,daemon.err,[mapd],[client_mon_handle_remote_leave][644]:,Delayed remote topology notification... cli (64) c4:3d:1a:58:09:e4 is already connected to us--ignore,a79ab087,Delayed remote topology notification... cli (<*>) <*> is already connected to us--ignore,"['64', 'c4:3d:1a:58:09:e4']"
14313,Wed,Jul,30,15:42:14,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d01) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d01) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14314,Wed,Jul,30,15:42:14,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14315,Wed,Jul,30,15:42:17,2025,daemon.err,[mapd],[ap_roam_algo_handle_chan_meas_complete][6801]:,[STEER_CHAN_MEAS] cli (43)f4:60:e2:bf:8a:1e Air mon failed..no reports,2fba6b9b,<*> cli <*> Air mon failed..no reports,"['[STEER_CHAN_MEAS]', '(43)f4:60:e2:bf:8a:1e']"
14316,Wed,Jul,30,15:42:21,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client be:a9:44:e5:b6:05, that has not left a local/remote bss 26:0b:2a:cf:e9:c5",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', 'be:a9:44:e5:b6:05,', '26:0b:2a:cf:e9:c5']"
14317,Wed,Jul,30,15:42:21,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(f9cf) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(f9cf) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
14318,Wed,Jul,30,15:42:21,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: be:a9:44:e5:b6:05 from dev: 24:0b:2a:bf:e9:c4,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['be:a9:44:e5:b6:05', '24:0b:2a:bf:e9:c4']"
14319,Wed,Jul,30,15:42:21,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (45) be:a9:44:e5:b6:05 join remote BSS 24:0b:2a:bf:e9:c5,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['45', 'be:a9:44:e5:b6:05', 'remote', '24:0b:2a:bf:e9:c5']"
14320,Wed,Jul,30,15:42:21,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(f9d4) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(f9d4) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
14321,Wed,Jul,30,15:42:21,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac be:a9:44:e5:b6:05 created on bss 24:0b:2a:bf:e9:c5,f73f46e9,new client mac <*> created on bss <*>,"['be:a9:44:e5:b6:05', '24:0b:2a:bf:e9:c5']"
14322,Wed,Jul,30,15:42:23,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:7e:e3:dd:47:eb:0b RSSI:-87 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:7e:e3:dd:47:eb:0b', '-87', '5']"
14323,Wed,Jul,30,15:42:29,2025,daemon.alert,[wappd],[send_air_monitor_response_check][2145]:,send_air_monitor_response_check Monitor Result For Ind 0 reference 1,409a28b1,send_air_monitor_response_check Monitor Result For Ind <*> reference <*>,"['0', '1']"
14324,Wed,Jul,30,15:42:29,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d1d) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d1d) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14325,Wed,Jul,30,15:42:29,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14326,Wed,Jul,30,15:42:29,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(8458) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(8458) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
14327,Wed,Jul,30,15:42:29,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14328,Wed,Jul,30,15:42:30,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d1f) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d1f) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
14329,Wed,Jul,30,15:42:30,2025,daemon.err,[mapd],[client_mon_handle_remote_join][557]:,Remote JOIN client notific for a client that has not been seen yet 0a:af:1b:a9:1d:ff,e0e0c815,Remote JOIN client notific for a client that has not been seen yet <*>,['0a:af:1b:a9:1d:ff']
14330,Wed,Jul,30,15:42:30,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (206) 0a:af:1b:a9:1d:ff join remote BSS 26:0b:2a:c1:ba:47,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['206', '0a:af:1b:a9:1d:ff', 'remote', '26:0b:2a:c1:ba:47']"
14331,Wed,Jul,30,15:42:30,2025,daemon.crit,[mapd],[client_db_set_phy_capab][1144]:,"cli (206) 0a:af:1b:a9:1d:ff current sp_streams=0, new sp_streams=2",9f95c47b,"cli (<*>) <*> current sp_streams=<*>, new sp_streams=<*>","['206', '0a:af:1b:a9:1d:ff', '0', '2']"
14332,Wed,Jul,30,15:42:30,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac 0a:af:1b:a9:1d:ff created on bss 26:0b:2a:c1:ba:47,f73f46e9,new client mac <*> created on bss <*>,"['0a:af:1b:a9:1d:ff', '26:0b:2a:c1:ba:47']"
14333,Wed,Jul,30,15:42:31,2025,daemon.err,[mapd],[client_mon_chan_id_cent][1205]:,Trigger Channel ID on Channel 1 for 0a:af:1b:a9:1d:ff,8455f1b2,Trigger Channel ID on Channel <*> for <*>,"['1', '0a:af:1b:a9:1d:ff']"
14334,Wed,Jul,30,15:42:31,2025,daemon.err,[mapd],[client_db_update_from_bcnrpt][1177]:,update ch(1) for cli_id:206,ff93bef8,update ch(<*>) for cli_id:<*>,"['1', '206']"
14335,Wed,Jul,30,15:42:31,2025,daemon.err,[mapd],[ap_est_handle_11k_report][305]:,[STEER_CHAN_MEAS]  supported client bands 1,17b55832,<*> supported client bands <*>,"['[STEER_CHAN_MEAS]', '1']"
14336,Wed,Jul,30,15:42:35,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d30) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d30) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14337,Wed,Jul,30,15:42:35,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14338,Wed,Jul,30,15:42:36,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client 0a:af:1b:a9:1d:ff, that has not left a local/remote bss 26:0b:2a:c1:ba:47",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', '0a:af:1b:a9:1d:ff,', '26:0b:2a:c1:ba:47']"
14339,Wed,Jul,30,15:42:36,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d33) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d33) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
14340,Wed,Jul,30,15:42:36,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: 0a:af:1b:a9:1d:ff from dev: 24:0b:2a:f1:ba:46,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['0a:af:1b:a9:1d:ff', '24:0b:2a:f1:ba:46']"
14341,Wed,Jul,30,15:42:36,2025,daemon.err,[mapd],[client_mon_handle_remote_leave][644]:,Delayed remote topology notification... cli (143) 04:f7:78:3e:0c:c3 is already connected to us--ignore,a79ab087,Delayed remote topology notification... cli (<*>) <*> is already connected to us--ignore,"['143', '04:f7:78:3e:0c:c3']"
14342,Wed,Jul,30,15:42:38,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d3d) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d3d) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14343,Wed,Jul,30,15:42:38,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14344,Wed,Jul,30,15:42:42,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(847c) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(847c) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
14345,Wed,Jul,30,15:42:42,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14346,Wed,Jul,30,15:42:43,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:6c:f6:da:d8:f9:be RSSI:-88 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:6c:f6:da:d8:f9:be', '-88', '5']"
14347,Wed,Jul,30,15:42:45,2025,daemon.alert,[wappd],[send_air_monitor_response_check][2145]:,send_air_monitor_response_check Monitor Result For Ind 0 reference 1,409a28b1,send_air_monitor_response_check Monitor Result For Ind <*> reference <*>,"['0', '1']"
14348,Wed,Jul,30,15:42:45,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(fa1d) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(fa1d) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
14349,Wed,Jul,30,15:42:45,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14350,Wed,Jul,30,15:42:46,2025,daemon.err,[mapd],[client_mon_handle_remote_leave][644]:,Delayed remote topology notification... cli (143) 04:f7:78:3e:0c:c3 is already connected to us--ignore,a79ab087,Delayed remote topology notification... cli (<*>) <*> is already connected to us--ignore,"['143', '04:f7:78:3e:0c:c3']"
14351,Wed,Jul,30,15:42:49,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d4c) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d4c) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14352,Wed,Jul,30,15:42:49,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14353,Wed,Jul,30,15:42:49,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(8489) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(8489) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
14354,Wed,Jul,30,15:42:49,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14355,Wed,Jul,30,15:42:55,2025,daemon.alert,[wappd],[send_air_monitor_response_check][2145]:,send_air_monitor_response_check Monitor Result For Ind 0 reference 1,409a28b1,send_air_monitor_response_check Monitor Result For Ind <*> reference <*>,"['0', '1']"
14356,Wed,Jul,30,15:42:55,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(fa32) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(fa32) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
14357,Wed,Jul,30,15:42:55,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14358,Wed,Jul,30,15:42:58,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d51) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d51) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14359,Wed,Jul,30,15:42:58,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14360,Wed,Jul,30,15:42:58,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
14361,Wed,Jul,30,15:42:58,2025,daemon.err,[mapd],[client_mon_handle_remote_join][567]:,"Got remote client JOIN notific for client c4:9d:ed:18:a1:da at bss 26:0b:2a:9f:e9:c5, that has not left a local/remote bss 26:0b:2a:9f:e9:c5",8d1d00ed,Got remote client JOIN notific for client <*> at bss <*> that has not left a local/remote bss <*>,"['c4:9d:ed:18:a1:da', '26:0b:2a:9f:e9:c5,', '26:0b:2a:9f:e9:c5']"
14362,Wed,Jul,30,15:42:58,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(fa39) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(fa39) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
14363,Wed,Jul,30,15:43:02,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
14364,Wed,Jul,30,15:43:04,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
14365,Wed,Jul,30,15:43:05,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
14366,Wed,Jul,30,15:43:06,2025,daemon.err,[mapd],[ap_roam_ug_steer_cand_selection_cent_str][1783]:,[CENT_STEER] client 217 (d0:37:45:f6:33:72) on Agent(24:0b:2a:f1:ba:50) is a IDLE_STANDALONE_UG candidate,53b8dc98,<*> client <*> <*> on <*> is a <*> candidate,"['[CENT_STEER]', '217 (d0:37:45:f6:33:72)', 'Agent(24:0b:2a:f1:ba:50)', 'IDLE_STANDALONE_UG']"
14367,Wed,Jul,30,15:43:06,2025,daemon.crit,[mapd],[chan_mon_create_steer_req_mandate][2168]:,"[Steer] Build Steer Request to Agent bss(24:0b:2a:f1:ba:51), cli_mac(d0:37:45:f6:33:72), target_bssid(26:0b:2a:c1:ba:51), bss_cnt 1, operating class=128, channel=161",55e56737,"<*> Build Steer Request to Agent <*> <*> <*> bss_cnt <*>, operating class=<*>, channel=<*>","['[Steer]', 'bss(24:0b:2a:f1:ba:51),', 'cli_mac(d0:37:45:f6:33:72), target_bssid(26:0b:2a:c1:ba:51),', '1', '128', '161']"
14368,Wed,Jul,30,15:43:10,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(fa51) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(fa51) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
14369,Wed,Jul,30,15:43:10,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14370,Wed,Jul,30,15:43:11,2025,daemon.err,[mapd],[ap_roam_algo_handle_chan_meas_complete][6801]:,[STEER_CHAN_MEAS] cli (205)e4:a7:a0:00:f6:3b Air mon failed..no reports,2fba6b9b,<*> cli <*> Air mon failed..no reports,"['[STEER_CHAN_MEAS]', '(205)e4:a7:a0:00:f6:3b']"
14371,Wed,Jul,30,15:43:12,2025,daemon.err,[mapd],[ap_roam_algo_handle_chan_meas_complete][6801]:,[STEER_CHAN_MEAS] cli (93)aa:c5:df:ca:4d:68 Air mon failed..no reports,2fba6b9b,<*> cli <*> Air mon failed..no reports,"['[STEER_CHAN_MEAS]', '(93)aa:c5:df:ca:4d:68']"
14372,Wed,Jul,30,15:43:13,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(217) d0:37:45:f6:33:72 Trigger = BTM_FAILURE,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '217', 'd0:37:45:f6:33:72', 'BTM_FAILURE']"
14373,Wed,Jul,30,15:43:19,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(84ad) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(84ad) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
14374,Wed,Jul,30,15:43:19,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14375,Wed,Jul,30,15:43:21,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
14376,Wed,Jul,30,15:43:22,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(217) d0:37:45:f6:33:72 Trigger = BTM_FAILURE,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '217', 'd0:37:45:f6:33:72', 'BTM_FAILURE']"
14377,Wed,Jul,30,15:43:22,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(84b8) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(84b8) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
14378,Wed,Jul,30,15:43:22,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14379,Wed,Jul,30,15:43:24,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:22:37:6a:15:72:a4 RSSI:-88 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:22:37:6a:15:72:a4', '-88', '5']"
14380,Wed,Jul,30,15:43:25,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d7f) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d7f) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14381,Wed,Jul,30,15:43:25,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14382,Wed,Jul,30,15:43:26,2025,daemon.crit,[mapd],[steer_fsm_exec_monitor_trigger_handler][1187]:,[STEER_FSM]  Client(217) d0:37:45:f6:33:72 Trigger = CLIENT_ASSOCIATION_TIMEOUT,3eb580e4,<*> Client(<*>) <*> Trigger = <*>,"['[STEER_FSM]', '217', 'd0:37:45:f6:33:72', 'CLIENT_ASSOCIATION_TIMEOUT']"
14383,Wed,Jul,30,15:43:26,2025,daemon.err,[mapd],[steer_action_handle_steer_fail][363]:,Client (217) d0:37:45:f6:33:72 has been steered IDLE_STANDALONE_UG failed,b78a17b6,Client (<*>) <*> has been steered <*> <*>,"['217', 'd0:37:45:f6:33:72', 'IDLE_STANDALONE_UG failed']"
14384,Wed,Jul,30,15:43:28,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
14385,Wed,Jul,30,15:43:29,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(1d83) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(1d83) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
14386,Wed,Jul,30,15:43:29,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14387,Wed,Jul,30,15:43:29,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:6c:f6:da:d8:f9:be RSSI:-88 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:6c:f6:da:d8:f9:be', '-88', '5']"
14388,Wed,Jul,30,15:43:29,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(84c5) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(84c5) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
14389,Wed,Jul,30,15:43:29,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
14390,Wed,Jul,30,15:43:31,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:28:d0:43:a8:c3:14 RSSI:-95 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:28:d0:43:a8:c3:14', '-95', '5']"
14391,Wed,Jul,30,15:43:37,2025,daemon.err,[mapd],[cent_str_cu_monitor_timeout][2219]:,[CENT_STEER] channel utils monitor: 1,c32ea2b3,<*> channel utils monitor: <*>,"['[CENT_STEER]', '1']"
14392,Wed,Jul,30,15:43:38,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(fa90) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(fa90) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
14393,Wed,Jul,30,15:43:38,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
